preco,quartos,banheiros,area,endereco,vagas_garagem,condominio,fonte,tipo,transacao,regiao,preco_m2,data_coleta,id_unico,id_simulado,preco_numerico,area_numerica,quartos_numerico,banheiros_numerico,bairro,cidade,uf,preco_por_m2,area_por_quarto,razao_banheiro_quarto,categoria_preco,categoria_area
"R$ 416,382",2 quartos,2 banheiros,79 m²,"Apartamento em Guará, Brasília - DF - 355",2 vagas,R$ 5931,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 5,270/m²",2025-09-27 14:13,Apartamento_Guará_79_416382_354,SIM_0355,416382.0,79,2,2,Guará,Brasília,DF,5270.658227848101,39.5,1.0,Médio,Médio
"R$ 613,793",4 quartos,4 banheiros,112 m²,"Apartamento em Águas Claras, Brasília - DF - 356",2 vagas,R$ 7367,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,480/m²",2025-09-27 14:13,Apartamento_Águas Claras_112_613793_355,SIM_0356,613793.0,112,4,4,Águas Claras,Brasília,DF,5480.294642857143,28.0,1.0,Alto,Amplo
"R$ 390,670",2 quartos,1 banheiros,91 m²,"Apartamento em Guará, Brasília - DF - 357",2 vagas,R$ 4307,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 4,293/m²",2025-09-27 14:13,Apartamento_Guará_91_390670_356,SIM_0357,390670.0,91,2,1,Guará,Brasília,DF,4293.076923076923,45.5,0.5,Médio,Amplo
"R$ 476,048",3 quartos,2 banheiros,97 m²,"Apartamento em Águas Claras, Brasília - DF - 358",2 vagas,R$ 2937,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,907/m²",2025-09-27 14:13,Apartamento_Águas Claras_97_476048_357,SIM_0358,476048.0,97,3,2,Águas Claras,Brasília,DF,4907.711340206186,32.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 700,000",3 quartos,3 banheiros,130 m²,"Apartamento em Vicente Pires, Brasília - DF - 359",1 vagas,R$ 4959,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,384/m²",2025-09-27 14:13,Apartamento_Vicente Pires_130_700000_358,SIM_0359,700000.0,130,3,3,Vicente Pires,Brasília,DF,5384.615384615385,43.333333333333336,1.0,Alto,Extra Grande
"R$ 336,954",2 quartos,2 banheiros,87 m²,"Cobertura em Ceilândia, Brasília - DF - 360",2 vagas,R$ 3424,Simulação Realística v2.0,cobertura,venda,Ceilândia,"R$ 3,873/m²",2025-09-27 14:13,Cobertura_Ceilândia_87_336954_359,SIM_0360,336954.0,87,2,2,Ceilândia,Brasília,DF,3873.0344827586205,43.5,1.0,Médio,Amplo
"R$ 350,000",4 quartos,4 banheiros,100 m²,"Cobertura em Ceilândia, Brasília - DF - 362",3 vagas,R$ 2366,Simulação Realística v2.0,cobertura,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Cobertura_Ceilândia_100_350000_361,SIM_0362,350000.0,100,4,4,Ceilândia,Brasília,DF,3500.0,25.0,1.0,Médio,Amplo
"R$ 150,000",1 quartos,1 banheiros,41 m²,"Apartamento em Ceilândia, Brasília - DF - 363",2 vagas,R$ 853,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,658/m²",2025-09-27 14:13,Apartamento_Ceilândia_41_150000_362,SIM_0363,150000.0,41,1,1,Ceilândia,Brasília,DF,3658.5365853658536,41.0,1.0,Econômico,Compacto
"R$ 259,899",2 quartos,2 banheiros,63 m²,"Apartamento em Taguatinga, Brasília - DF - 364",2 vagas,R$ 2834,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,125/m²",2025-09-27 14:13,Apartamento_Taguatinga_63_259899_363,SIM_0364,259899.0,63,2,2,Taguatinga,Brasília,DF,4125.380952380952,31.5,1.0,Econômico,Médio
"R$ 496,221",2 quartos,2 banheiros,91 m²,"Apartamento em Águas Claras, Brasília - DF - 365",1 vagas,R$ 4605,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,452/m²",2025-09-27 14:13,Apartamento_Águas Claras_91_496221_364,SIM_0365,496221.0,91,2,2,Águas Claras,Brasília,DF,5452.978021978022,45.5,1.0,Médio,Amplo
"R$ 592,227",3 quartos,3 banheiros,107 m²,"Apartamento em Sudoeste, Brasília - DF - 366",1 vagas,R$ 5728,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 5,534/m²",2025-09-27 14:13,Apartamento_Sudoeste_107_592227_365,SIM_0366,592227.0,107,3,3,Sudoeste,Brasília,DF,5534.8317757009345,35.666666666666664,1.0,Alto,Amplo
"R$ 305,041",1 quartos,1 banheiros,77 m²,"Flat em Vicente Pires, Brasília - DF - 367",1 vagas,R$ 4100,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 3,961/m²",2025-09-27 14:13,Flat_Vicente Pires_77_305041_366,SIM_0367,305041.0,77,1,1,Vicente Pires,Brasília,DF,3961.5714285714284,77.0,1.0,Médio,Médio
"R$ 800,000",4 quartos,4 banheiros,127 m²,"Apartamento em Águas Claras, Brasília - DF - 368",2 vagas,R$ 6078,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,299/m²",2025-09-27 14:13,Apartamento_Águas Claras_127_800000_367,SIM_0368,800000.0,127,4,4,Águas Claras,Brasília,DF,6299.212598425197,31.75,1.0,Alto,Extra Grande
"R$ 363,545",1 quartos,1 banheiros,75 m²,"Studio em Vicente Pires, Brasília - DF - 369",1 vagas,R$ 4868,Simulação Realística v2.0,studio,venda,Vicente Pires,"R$ 4,847/m²",2025-09-27 14:13,Studio_Vicente Pires_75_363545_368,SIM_0369,363545.0,75,1,1,Vicente Pires,Brasília,DF,4847.266666666666,75.0,1.0,Médio,Médio
"R$ 406,267",2 quartos,1 banheiros,74 m²,"Apartamento em Águas Claras, Brasília - DF - 370",2 vagas,R$ 3696,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,490/m²",2025-09-27 14:13,Apartamento_Águas Claras_74_406267_369,SIM_0370,406267.0,74,2,1,Águas Claras,Brasília,DF,5490.094594594595,37.0,0.5,Médio,Médio
"R$ 455,588",2 quartos,2 banheiros,76 m²,"Apartamento em Águas Claras, Brasília - DF - 371",3 vagas,R$ 2590,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,994/m²",2025-09-27 14:13,Apartamento_Águas Claras_76_455588_370,SIM_0371,455588.0,76,2,2,Águas Claras,Brasília,DF,5994.578947368421,38.0,1.0,Médio,Médio
"R$ 200,000",1 quartos,1 banheiros,45 m²,"Apartamento em Taguatinga, Brasília - DF - 372",1 vagas,R$ 1218,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,444/m²",2025-09-27 14:13,Apartamento_Taguatinga_45_200000_371,SIM_0372,200000.0,45,1,1,Taguatinga,Brasília,DF,4444.444444444444,45.0,1.0,Econômico,Compacto
"R$ 392,216",3 quartos,2 banheiros,114 m²,"Apartamento em Taguatinga, Brasília - DF - 373",2 vagas,R$ 3378,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,440/m²",2025-09-27 14:13,Apartamento_Taguatinga_114_392216_372,SIM_0373,392216.0,114,3,2,Taguatinga,Brasília,DF,3440.4912280701756,38.0,0.6666666666666666,Médio,Amplo
"R$ 588,905",2 quartos,2 banheiros,109 m²,"Apartamento em Vicente Pires, Brasília - DF - 374",2 vagas,R$ 6999,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,402/m²",2025-09-27 14:13,Apartamento_Vicente Pires_109_588905_373,SIM_0374,588905.0,109,2,2,Vicente Pires,Brasília,DF,5402.798165137615,54.5,1.0,Alto,Amplo
"R$ 400,000",1 quartos,1 banheiros,49 m²,"Flat em Asa Norte, Brasília - DF - 375",1 vagas,R$ 5887,Simulação Realística v2.0,flat,venda,Asa Norte,"R$ 8,163/m²",2025-09-27 14:13,Flat_Asa Norte_49_400000_374,SIM_0375,400000.0,49,1,1,Asa Norte,Brasília,DF,8163.265306122449,49.0,1.0,Médio,Compacto
"R$ 300,000",1 quartos,1 banheiros,50 m²,"Studio em Águas Claras, Brasília - DF - 376",1 vagas,R$ 3752,Simulação Realística v2.0,studio,venda,Águas Claras,"R$ 6,000/m²",2025-09-27 14:13,Studio_Águas Claras_50_300000_375,SIM_0376,300000.0,50,1,1,Águas Claras,Brasília,DF,6000.0,50.0,1.0,Econômico,Compacto
"R$ 401,462",2 quartos,2 banheiros,82 m²,"Apartamento em Águas Claras, Brasília - DF - 377",1 vagas,R$ 2175,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,895/m²",2025-09-27 14:13,Apartamento_Águas Claras_82_401462_376,SIM_0377,401462.0,82,2,2,Águas Claras,Brasília,DF,4895.878048780488,41.0,1.0,Médio,Amplo
"R$ 450,013",3 quartos,3 banheiros,93 m²,"Cobertura em Taguatinga, Brasília - DF - 378",2 vagas,R$ 2920,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 4,838/m²",2025-09-27 14:13,Cobertura_Taguatinga_93_450013_377,SIM_0378,450013.0,93,3,3,Taguatinga,Brasília,DF,4838.8494623655915,31.0,1.0,Médio,Amplo
"R$ 671,646",2 quartos,2 banheiros,64 m²,"Cobertura em Asa Sul, Brasília - DF - 379",3 vagas,R$ 9320,Simulação Realística v2.0,cobertura,venda,Asa Sul,"R$ 10,494/m²",2025-09-27 14:13,Cobertura_Asa Sul_64_671646_378,SIM_0379,671646.0,64,2,2,Asa Sul,Brasília,DF,10494.46875,32.0,1.0,Alto,Médio
"R$ 350,000",3 quartos,2 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 380",2 vagas,R$ 3840,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_350000_379,SIM_0380,350000.0,100,3,2,Ceilândia,Brasília,DF,3500.0,33.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 273,857",2 quartos,2 banheiros,81 m²,"Apartamento em Guará, Brasília - DF - 381",1 vagas,R$ 3853,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 3,380/m²",2025-09-27 14:13,Apartamento_Guará_81_273857_380,SIM_0381,273857.0,81,2,2,Guará,Brasília,DF,3380.9506172839506,40.5,1.0,Econômico,Amplo
"R$ 332,322",2 quartos,2 banheiros,89 m²,"Apartamento em Taguatinga, Brasília - DF - 382",2 vagas,R$ 4383,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,733/m²",2025-09-27 14:13,Apartamento_Taguatinga_89_332322_381,SIM_0382,332322.0,89,2,2,Taguatinga,Brasília,DF,3733.955056179775,44.5,1.0,Médio,Amplo
"R$ 569,024",3 quartos,3 banheiros,108 m²,"Cobertura em Vicente Pires, Brasília - DF - 383",0 vagas,R$ 3967,Simulação Realística v2.0,cobertura,venda,Vicente Pires,"R$ 5,268/m²",2025-09-27 14:13,Cobertura_Vicente Pires_108_569024_382,SIM_0383,569024.0,108,3,3,Vicente Pires,Brasília,DF,5268.740740740741,36.0,1.0,Alto,Amplo
"R$ 268,865",3 quartos,3 banheiros,88 m²,"Apartamento em Taguatinga, Brasília - DF - 384",1 vagas,R$ 3176,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,055/m²",2025-09-27 14:13,Apartamento_Taguatinga_88_268865_383,SIM_0384,268865.0,88,3,3,Taguatinga,Brasília,DF,3055.284090909091,29.333333333333332,1.0,Econômico,Amplo
"R$ 382,222",2 quartos,2 banheiros,94 m²,"Apartamento em Taguatinga, Brasília - DF - 385",1 vagas,R$ 5678,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,066/m²",2025-09-27 14:13,Apartamento_Taguatinga_94_382222_384,SIM_0385,382222.0,94,2,2,Taguatinga,Brasília,DF,4066.191489361702,47.0,1.0,Médio,Amplo
"R$ 448,443",1 quartos,1 banheiros,55 m²,"Apartamento em Asa Norte, Brasília - DF - 386",1 vagas,R$ 2547,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 8,153/m²",2025-09-27 14:13,Apartamento_Asa Norte_55_448443_385,SIM_0386,448443.0,55,1,1,Asa Norte,Brasília,DF,8153.509090909091,55.0,1.0,Médio,Compacto
"R$ 371,628",2 quartos,2 banheiros,70 m²,"Apartamento em Águas Claras, Brasília - DF - 387",2 vagas,R$ 4870,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,308/m²",2025-09-27 14:13,Apartamento_Águas Claras_70_371628_386,SIM_0387,371628.0,70,2,2,Águas Claras,Brasília,DF,5308.971428571429,35.0,1.0,Médio,Médio
"R$ 403,931",3 quartos,3 banheiros,120 m²,"Apartamento em Guará, Brasília - DF - 388",2 vagas,R$ 4021,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 3,366/m²",2025-09-27 14:13,Apartamento_Guará_120_403931_387,SIM_0388,403931.0,120,3,3,Guará,Brasília,DF,3366.0916666666667,40.0,1.0,Médio,Amplo
"R$ 526,884",3 quartos,3 banheiros,111 m²,"Apartamento em Sudoeste, Brasília - DF - 389",3 vagas,R$ 7800,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 4,746/m²",2025-09-27 14:13,Apartamento_Sudoeste_111_526884_388,SIM_0389,526884.0,111,3,3,Sudoeste,Brasília,DF,4746.7027027027025,37.0,1.0,Alto,Amplo
"R$ 500,000",4 quartos,4 banheiros,120 m²,"Apartamento em Taguatinga, Brasília - DF - 390",2 vagas,R$ 3832,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,166/m²",2025-09-27 14:13,Apartamento_Taguatinga_120_500000_389,SIM_0390,500000.0,120,4,4,Taguatinga,Brasília,DF,4166.666666666667,30.0,1.0,Médio,Amplo
"R$ 781,325",3 quartos,3 banheiros,117 m²,"Apartamento em Asa Sul, Brasília - DF - 391",2 vagas,R$ 4150,Simulação Realística v2.0,apartamento,venda,Asa Sul,"R$ 6,677/m²",2025-09-27 14:13,Apartamento_Asa Sul_117_781325_390,SIM_0391,781325.0,117,3,3,Asa Sul,Brasília,DF,6677.991452991453,39.0,1.0,Alto,Amplo
"R$ 450,000",1 quartos,1 banheiros,55 m²,"Apartamento em Asa Sul, Brasília - DF - 392",0 vagas,R$ 2501,Simulação Realística v2.0,apartamento,venda,Asa Sul,"R$ 8,181/m²",2025-09-27 14:13,Apartamento_Asa Sul_55_450000_391,SIM_0392,450000.0,55,1,1,Asa Sul,Brasília,DF,8181.818181818182,55.0,1.0,Médio,Compacto
"R$ 430,174",2 quartos,2 banheiros,92 m²,"Flat em Águas Claras, Brasília - DF - 393",1 vagas,R$ 3326,Simulação Realística v2.0,flat,venda,Águas Claras,"R$ 4,675/m²",2025-09-27 14:13,Flat_Águas Claras_92_430174_392,SIM_0393,430174.0,92,2,2,Águas Claras,Brasília,DF,4675.804347826087,46.0,1.0,Médio,Amplo
"R$ 381,425",1 quartos,1 banheiros,69 m²,"Flat em Sudoeste, Brasília - DF - 394",0 vagas,R$ 2950,Simulação Realística v2.0,flat,venda,Sudoeste,"R$ 5,527/m²",2025-09-27 14:13,Flat_Sudoeste_69_381425_393,SIM_0394,381425.0,69,1,1,Sudoeste,Brasília,DF,5527.898550724638,69.0,1.0,Médio,Médio
"R$ 492,876",2 quartos,1 banheiros,81 m²,"Cobertura em Taguatinga, Brasília - DF - 395",2 vagas,R$ 6168,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 6,084/m²",2025-09-27 14:13,Cobertura_Taguatinga_81_492876_394,SIM_0395,492876.0,81,2,1,Taguatinga,Brasília,DF,6084.888888888889,40.5,0.5,Médio,Amplo
"R$ 315,559",3 quartos,2 banheiros,87 m²,"Flat em Ceilândia, Brasília - DF - 396",1 vagas,R$ 3579,Simulação Realística v2.0,flat,venda,Ceilândia,"R$ 3,627/m²",2025-09-27 14:13,Flat_Ceilândia_87_315559_395,SIM_0396,315559.0,87,3,2,Ceilândia,Brasília,DF,3627.114942528736,29.0,0.6666666666666666,Médio,Amplo
"R$ 440,005",3 quartos,3 banheiros,98 m²,"Cobertura em Taguatinga, Brasília - DF - 398",2 vagas,R$ 3288,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 4,489/m²",2025-09-27 14:13,Cobertura_Taguatinga_98_440005_397,SIM_0398,440005.0,98,3,3,Taguatinga,Brasília,DF,4489.84693877551,32.666666666666664,1.0,Médio,Amplo
"R$ 558,746",2 quartos,2 banheiros,93 m²,"Apartamento em Águas Claras, Brasília - DF - 399",2 vagas,R$ 7753,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,008/m²",2025-09-27 14:13,Apartamento_Águas Claras_93_558746_398,SIM_0399,558746.0,93,2,2,Águas Claras,Brasília,DF,6008.021505376344,46.5,1.0,Alto,Amplo
"R$ 600,000",4 quartos,4 banheiros,130 m²,"Cobertura em Guará, Brasília - DF - 401",3 vagas,R$ 3268,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 4,615/m²",2025-09-27 14:13,Cobertura_Guará_130_600000_400,SIM_0401,600000.0,130,4,4,Guará,Brasília,DF,4615.384615384615,32.5,1.0,Alto,Extra Grande
"R$ 410,472",4 quartos,4 banheiros,120 m²,"Apartamento em Taguatinga, Brasília - DF - 402",1 vagas,R$ 3541,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,420/m²",2025-09-27 14:13,Apartamento_Taguatinga_120_410472_401,SIM_0402,410472.0,120,4,4,Taguatinga,Brasília,DF,3420.6,30.0,1.0,Médio,Amplo
"R$ 349,141",2 quartos,1 banheiros,73 m²,"Apartamento em Taguatinga, Brasília - DF - 403",1 vagas,R$ 2326,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,782/m²",2025-09-27 14:13,Apartamento_Taguatinga_73_349141_402,SIM_0403,349141.0,73,2,1,Taguatinga,Brasília,DF,4782.753424657534,36.5,0.5,Médio,Médio
"R$ 326,385",3 quartos,3 banheiros,100 m²,"Apartamento em Taguatinga, Brasília - DF - 404",3 vagas,R$ 4861,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,263/m²",2025-09-27 14:13,Apartamento_Taguatinga_100_326385_403,SIM_0404,326385.0,100,3,3,Taguatinga,Brasília,DF,3263.85,33.333333333333336,1.0,Médio,Amplo
"R$ 257,572",2 quartos,1 banheiros,61 m²,"Flat em Taguatinga, Brasília - DF - 405",2 vagas,R$ 3523,Simulação Realística v2.0,flat,venda,Taguatinga,"R$ 4,222/m²",2025-09-27 14:13,Flat_Taguatinga_61_257572_404,SIM_0405,257572.0,61,2,1,Taguatinga,Brasília,DF,4222.491803278688,30.5,0.5,Econômico,Médio
"R$ 431,073",3 quartos,2 banheiros,97 m²,"Cobertura em Guará, Brasília - DF - 406",2 vagas,R$ 6158,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 4,444/m²",2025-09-27 14:13,Cobertura_Guará_97_431073_405,SIM_0406,431073.0,97,3,2,Guará,Brasília,DF,4444.051546391753,32.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 342,607",4 quartos,3 banheiros,100 m²,"Cobertura em Ceilândia, Brasília - DF - 407",3 vagas,R$ 1890,Simulação Realística v2.0,cobertura,venda,Ceilândia,"R$ 3,426/m²",2025-09-27 14:13,Cobertura_Ceilândia_100_342607_406,SIM_0407,342607.0,100,4,3,Ceilândia,Brasília,DF,3426.07,25.0,0.75,Médio,Amplo
"R$ 326,152",2 quartos,2 banheiros,65 m²,"Apartamento em Águas Claras, Brasília - DF - 408",3 vagas,R$ 1676,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,017/m²",2025-09-27 14:13,Apartamento_Águas Claras_65_326152_407,SIM_0408,326152.0,65,2,2,Águas Claras,Brasília,DF,5017.723076923077,32.5,1.0,Médio,Médio
"R$ 694,111",2 quartos,2 banheiros,84 m²,"Apartamento em Asa Sul, Brasília - DF - 409",1 vagas,R$ 8329,Simulação Realística v2.0,apartamento,venda,Asa Sul,"R$ 8,263/m²",2025-09-27 14:13,Apartamento_Asa Sul_84_694111_408,SIM_0409,694111.0,84,2,2,Asa Sul,Brasília,DF,8263.22619047619,42.0,1.0,Alto,Amplo
"R$ 731,084",3 quartos,3 banheiros,98 m²,"Apartamento em Asa Norte, Brasília - DF - 410",2 vagas,R$ 10315,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 7,460/m²",2025-09-27 14:13,Apartamento_Asa Norte_98_731084_409,SIM_0410,731084.0,98,3,3,Asa Norte,Brasília,DF,7460.040816326531,32.666666666666664,1.0,Alto,Amplo
"R$ 500,000",4 quartos,3 banheiros,120 m²,"Cobertura em Taguatinga, Brasília - DF - 411",1 vagas,R$ 3782,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 4,166/m²",2025-09-27 14:13,Cobertura_Taguatinga_120_500000_410,SIM_0411,500000.0,120,4,3,Taguatinga,Brasília,DF,4166.666666666667,30.0,0.75,Médio,Amplo
"R$ 381,388",2 quartos,2 banheiros,76 m²,"Apartamento em Guará, Brasília - DF - 412",1 vagas,R$ 2107,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 5,018/m²",2025-09-27 14:13,Apartamento_Guará_76_381388_411,SIM_0412,381388.0,76,2,2,Guará,Brasília,DF,5018.263157894737,38.0,1.0,Médio,Médio
"R$ 600,000",3 quartos,3 banheiros,120 m²,"Cobertura em Guará, Brasília - DF - 413",2 vagas,R$ 6564,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 5,000/m²",2025-09-27 14:13,Cobertura_Guará_120_600000_412,SIM_0413,600000.0,120,3,3,Guará,Brasília,DF,5000.0,40.0,1.0,Alto,Amplo
"R$ 593,159",4 quartos,3 banheiros,124 m²,"Apartamento em Águas Claras, Brasília - DF - 414",2 vagas,R$ 5245,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,783/m²",2025-09-27 14:13,Apartamento_Águas Claras_124_593159_413,SIM_0414,593159.0,124,4,3,Águas Claras,Brasília,DF,4783.540322580645,31.0,0.75,Alto,Extra Grande
"R$ 623,661",2 quartos,2 banheiros,100 m²,"Apartamento em Vicente Pires, Brasília - DF - 415",3 vagas,R$ 4467,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 6,236/m²",2025-09-27 14:13,Apartamento_Vicente Pires_100_623661_414,SIM_0415,623661.0,100,2,2,Vicente Pires,Brasília,DF,6236.61,50.0,1.0,Alto,Amplo
"R$ 383,296",1 quartos,1 banheiros,69 m²,"Apartamento em Vicente Pires, Brasília - DF - 416",0 vagas,R$ 4988,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,555/m²",2025-09-27 14:13,Apartamento_Vicente Pires_69_383296_415,SIM_0416,383296.0,69,1,1,Vicente Pires,Brasília,DF,5555.014492753623,69.0,1.0,Médio,Médio
"R$ 394,719",4 quartos,3 banheiros,110 m²,"Apartamento em Guará, Brasília - DF - 417",1 vagas,R$ 5285,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 3,588/m²",2025-09-27 14:13,Apartamento_Guará_110_394719_416,SIM_0417,394719.0,110,4,3,Guará,Brasília,DF,3588.3545454545456,27.5,0.75,Médio,Amplo
"R$ 441,540",3 quartos,3 banheiros,99 m²,"Apartamento em Águas Claras, Brasília - DF - 418",3 vagas,R$ 2465,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,460/m²",2025-09-27 14:13,Apartamento_Águas Claras_99_441540_417,SIM_0418,441540.0,99,3,3,Águas Claras,Brasília,DF,4460.0,33.0,1.0,Médio,Amplo
"R$ 503,013",2 quartos,2 banheiros,75 m²,"Apartamento em Asa Norte, Brasília - DF - 419",1 vagas,R$ 4918,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 6,706/m²",2025-09-27 14:13,Apartamento_Asa Norte_75_503013_418,SIM_0419,503013.0,75,2,2,Asa Norte,Brasília,DF,6706.84,37.5,1.0,Alto,Médio
"R$ 431,184",2 quartos,2 banheiros,85 m²,"Apartamento em Guará, Brasília - DF - 420",1 vagas,R$ 5320,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 5,072/m²",2025-09-27 14:13,Apartamento_Guará_85_431184_419,SIM_0420,431184.0,85,2,2,Guará,Brasília,DF,5072.752941176471,42.5,1.0,Médio,Amplo
"R$ 325,603",2 quartos,2 banheiros,93 m²,"Studio em Taguatinga, Brasília - DF - 421",2 vagas,R$ 2182,Simulação Realística v2.0,studio,venda,Taguatinga,"R$ 3,501/m²",2025-09-27 14:13,Studio_Taguatinga_93_325603_420,SIM_0421,325603.0,93,2,2,Taguatinga,Brasília,DF,3501.1075268817203,46.5,1.0,Médio,Amplo
"R$ 397,781",2 quartos,2 banheiros,91 m²,"Studio em Guará, Brasília - DF - 422",2 vagas,R$ 2219,Simulação Realística v2.0,studio,venda,Guará,"R$ 4,371/m²",2025-09-27 14:13,Studio_Guará_91_397781_421,SIM_0422,397781.0,91,2,2,Guará,Brasília,DF,4371.219780219781,45.5,1.0,Médio,Amplo
"R$ 235,883",1 quartos,1 banheiros,59 m²,"Apartamento em Taguatinga, Brasília - DF - 423",2 vagas,R$ 3469,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,998/m²",2025-09-27 14:13,Apartamento_Taguatinga_59_235883_422,SIM_0423,235883.0,59,1,1,Taguatinga,Brasília,DF,3998.0169491525426,59.0,1.0,Econômico,Compacto
"R$ 656,126",2 quartos,2 banheiros,89 m²,"Apartamento em Sudoeste, Brasília - DF - 424",2 vagas,R$ 9730,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 7,372/m²",2025-09-27 14:13,Apartamento_Sudoeste_89_656126_423,SIM_0424,656126.0,89,2,2,Sudoeste,Brasília,DF,7372.202247191011,44.5,1.0,Alto,Amplo
"R$ 337,811",3 quartos,2 banheiros,99 m²,"Apartamento em Guará, Brasília - DF - 425",2 vagas,R$ 3119,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 3,412/m²",2025-09-27 14:13,Apartamento_Guará_99_337811_424,SIM_0425,337811.0,99,3,2,Guará,Brasília,DF,3412.2323232323233,33.0,0.6666666666666666,Médio,Amplo
